203,204,205,206,207,208
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.03333333333333333,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.06666666666666668,0.0
0.0,0.0,0.0,0.0,0.06666666666666668,0.0
0.0,0.0,0.0,0.0,0.06666666666666668,0.0
0.0,0.0,0.0,0.0,0.06666666666666668,0.0
0.0,0.0,0.0,0.0,0.06666666666666668,0.0
0.0,0.0,0.0,0.0,0.06666666666666668,0.0
0.0,0.0,0.0,0.0,0.06666666666666668,0.0
0.0,0.0,0.0,0.0,0.06666666666666668,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.03333333333333333,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
